t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
45.4053,-0.184036293017635,-0.190421471389153,1.44037006989644,0.998045736034193,-0.043524960662406,0.012638822912333,-0.043017985274455,-1.57445908225407,0.892677503655607,-0.054946674489765,0.484776072736338,0.620322294889447,0.064941794212661,0.030685981180981,0.063416945972885,0.028830727454409,-0.002685560719287,0.002095234444365,-2.88524845534151E-10,2.55000002329079,2.5500000196663,2.55000001558981,2.55000002318416,-1.53250609047778E-07,-3.21446428217526E-09,0.0479970448093,0.130687355722189,0.005073790363865,0.089999992043426,0.680358732644017,0.005008881285952,0.090000004078723,0.680358723896968,0.005008881285952,0.045619874569907,0.680358716402872,0.005008881285952,0.044190558866195
45.7805,-0.231110592182054,-0.163271914260079,1.43888349299582,0.998216064455056,-0.035859356602489,0.021660173952151,-0.042539774219197,-1.56294416770161,0.91647471286816,-0.044127943905104,0.483768316066421,0.6211085316225,0.064941794104392,0.044823950109639,0.050342030725119,0.029089079865389,-0.002688958145806,0.002090869579925,-4.64160499044091E-10,2.5500000233081,2.55000002035422,2.55000001362078,2.55000002296112,-1.50046953789614E-07,-3.20365525816346E-09,0.048386914178287,0.12599137428879,0.004695981433399,0.089999988643899,0.674976965813662,0.005381766830355,0.090000004777955,0.674976957066614,0.005381766830355,0.045851896353158,0.674976949572517,0.005381766830355,0.044463644899362
46.1558,-0.277759888779667,-0.135482053688722,1.43772336276068,0.998245441818542,-0.028203315160393,0.030690887229419,-0.042055685249947,-1.54612398025599,0.935365560085284,-0.033212266577259,0.482759284512191,0.621893130440155,0.064941793930216,0.058983427331985,0.037289395969705,0.028888452858943,-0.002692347948621,0.002086498802679,-6.76552411636175E-10,2.55000002332228,2.55000002090318,2.5500000109656,2.5500000226935,-1.46868420576744E-07,-3.17853321287075E-09,0.048738308789161,0.121632058065848,0.004359316222943,0.089999984743244,0.669179282668179,0.005797683145483,0.090000005417344,0.669179273921131,0.005797683145483,0.046206328421665,0.669179266427034,0.005797683145483,0.044783717923088
46.531,-0.323824895985053,-0.107198962116641,1.43689000412833,0.998133873626689,-0.02055793752386,0.039729664081869,-0.041565558265872,-1.52399044892995,0.94935840606182,-0.022371874534332,0.481748980934442,0.622676089123632,0.06494179367634,0.07315633402384,0.024266488976619,0.02822896087828,-0.002695729894989,0.002082121843682,-9.54063711737369E-10,2.55000002333313,2.55000002134499,2.55000000725466,2.55000002236992,-1.43724927492729E-07,-3.14349308401023E-09,0.049052142120167,0.117572935329063,0.004059122736785,0.089999980300516,0.662917869620814,0.006261413047365,0.09000000599719,0.662917860873765,0.006261413047366,0.046787330961991,0.662917853379668,0.006261413047366,0.045198720767398
46.9063,-0.369146130307502,-0.078569419230002,1.43637857547377,0.997881385653453,-0.012924321252252,0.048775202914264,-0.041069234049505,-1.496538534315,0.958464406140689,-0.011778956859604,0.480737408281306,0.62345740535323,0.064941793318327,0.087334583687191,0.011280740049024,0.027110980153471,-0.00269910354964,0.002077738238864,-1.34534402416569E-09,2.55000002334033,2.55000002170306,2.55000000182705,2.55000002197513,-1.40623435837078E-07,-3.10149165565088E-09,0.049330082922657,0.113781668166205,0.003791267162858,0.089999975277651,0.6561397471425,0.006778122478314,0.09000000651881,0.656139738395451,0.006778122478314,0.047867246612248,0.656139730901353,0.006778122478315,0.045830464762253
47.2815,-0.413564002585887,-0.049739828213456,1.43617907137167,0.997488023939704,-0.005303560114386,0.057826199387037,-0.040566554322711,-1.46376623146106,0.962697503886106,-0.001605561456026,0.479724569664249,0.624237076635103,0.064941792813487,0.101510086753711,-0.001660441718145,0.025535148461788,-0.002702468052443,0.002073347102193,-1.94330307558225E-09,2.55000002334345,2.55000002199482,2.54999999340136,2.55000002148822,-1.37568756620445E-07,-3.05467921663352E-09,0.049574456698891,0.110229557936441,0.003552110229764,0.08999996964086,0.648786441723453,0.007353305419047,0.090000006984374,0.648786432976401,0.007353305419049,0.050428871919275,0.648786425482301,0.007353305419052,0.047091656073179
47.6568,-0.45691890904403,-0.020856132218899,1.43627632830422,0.996953854785395,0.002303256074443,0.066881346603804,-0.04005736180291,-1.42567457102861,0.962074423125187,0.007976503099379,0.478710468517504,0.625015100142924,0.064941792084263,0.115674755176503,-0.014549672668424,0.02350236469757,-0.002705821529772,0.002068946533504,-2.94794010834935E-09,2.55000002334194,2.55000002223339,2.54999997921004,2.55000002087979,-1.34564038189196E-07,-3.00471843124895E-09,0.049788132225783,0.10689109808147,0.003338459854971,0.089999963362127,0.640793755124024,0.00799268659943,0.090000007396732,0.640793745146363,0.007992687830038,0.060691762254767,0.640793737651356,0.007992687830945,0.051661105928793
48.032,-0.499051322354762,0.007936268903198,1.43665003331112,0.996278964739075,0.009895041618408,0.07593933529534,-0.039541500260115,-1.38226761871773,0.956614658402163,0.016795765539688,0.477695108978378,0.625791472337328,0.064941790978048,0.129820506979864,-0.027379598798751,0.021013788159014,-0.002709159316297,0.002064531839777,-4.85567248178308E-09,2.55000002333514,2.55000002242892,2.54999995239159,2.55000002010783,-1.31611083869887E-07,-2.95295431930842E-09,0.049974400827927,0.103743574132118,0.003147523949352,0.089999956420811,0.632091686884661,0.008702068239363,0.090000001177545,0.632325607053676,0.008468138092687,0.090000006828135,0.632325597101632,0.008468140549724,0.089056170294099
48.4073,-0.539801882661239,0.036492601562356,1.43727473557515,0.995463460585222,0.017470715116298,0.084998853993145,-0.039018814576381,-1.33355247298996,0.946340463850943,0.024681189624634,0.476678496934845,0.626566187917895,0.064941789155957,0.143939270647114,-0.040142899940529,0.018070837129961,-0.002712467249126,0.002060088845277,-9.17303236618464E-09,2.55000002332267,2.55000002258929,2.54999989216696,2.55000001911362,-1.28710574706899E-07,-2.90050916298825E-09,0.050136857331061,0.100766708512452,0.002976865619665,0.089999948805296,0.622604580932097,0.009487105952564,0.090000002373896,0.623992499281879,0.008333107771796,0.090000003659901,0.624510875832992,0.00781472126864,0.090000001994174
48.7825,-0.579011488505124,0.064668801029317,1.43811986093141,0.994507469331099,0.025029199668406,0.094058589168109,-0.038489150813615,-1.27953926114346,0.931276840498727,0.031462271324966,0.475660643589507,0.627339236264759,0.064941785713776,0.158022988563118,-0.052832293735294,0.014675183743041,-0.002715683446025,0.00205555576717,-2.24864936784232E-08,2.5500000233042,2.55000002271996,2.54999970783662,2.55000001781628,-1.25862236596208E-07,-2.84833811069142E-09,0.050279290583697,0.09794234655322,0.002824361959233,0.089999940514675,0.612251584840407,0.01035299609169,0.090000003415849,0.615826426934508,0.008166072347372,0.09000000327981,0.61727813503226,0.007232740800731,0.090000000467993
49.1578,-0.616521387617327,0.092321593634154,1.43914972926325,0.993411138202043,0.032569423234384,0.103117225204835,-0.037952356321494,-1.22024113409651,0.911451522077758,0.036969134079207,0.47464158336627,0.628110583574047,0.06494177727572,0.17206360699084,-0.065440535783606,0.010828694683761,-0.002718184187555,0.002050310205835,-1.1123362461865E-07,2.55000002327937,2.55000002282443,2.54999848517146,2.5500000161084,-1.2306497280892E-07,-2.79726378728784E-09,0.050405589477402,0.095254179599563,0.002688166953657,0.089999931560402,0.600947523547983,0.011304061292424,0.090000004317111,0.607851460774033,0.007974966160475,0.090000002825574,0.610553033357667,0.006725101674594,0.089999998750804
49.533,-0.652173267604914,0.119308578539447,1.44032357442159,0.992174634753649,0.040090320607686,0.112173442620707,-0.037408280281433,-1.15567426493226,0.886894960781194,0.041032601799625,0.473621584739765,0.628879962486423,0.064941735535302,0.182330023057178,-0.076670829838703,-0.008364138555091,0.128715022107307,-0.129161594032623,-0.014007465207047,2.55000002324775,2.55000002290494,2.35726896324526,2.55000001386254,-1.20316973171868E-07,-2.74799963705143E-09,0.050519668236491,0.092687500975908,0.002566678623654,0.089999921967884,0.588604302223822,0.012343221324161,0.090000005091462,0.600083837752054,0.007767623021979,0.090000002297186,0.604270605685739,0.006282427671928,0.089999996842534
49.9083,-0.685829470797404,0.145495863786304,1.44151154401253,0.990823929535194,0.047939217954827,0.120847669503338,-0.036954202347313,-1.08725492310087,0.858124231598621,0.037893958775671,0.521921897264996,0.580412073844555,0.059685434164179,0.177278994059262,-0.083026706481595,-0.07852626325018,0.711749593467837,-0.711203835482967,-0.076122822739788,2.5500000232028,2.55000002295569,1.50261339482959,2.55000001068768,-1.17615858172071E-07,-2.70111499979725E-09,0.050625207515592,0.090229048090234,0.002458452885674,0.089999911773355,0.5751326708454,0.013471631378423,0.090000005752563,0.592532584434833,0.007551253317221,0.090000001695417,0.598374177836059,0.005896427849681,0.089999994747398
50.2835,-0.717456987923828,0.170786193787604,1.44220994594863,0.989496639076259,0.058005301288205,0.127087930356621,-0.037154307250139,-1.02073097991977,0.826968459682128,0.00842697819853,0.789005934865069,0.313532831930337,0.031120344647517,0.204409635712936,-0.111080391105668,-0.00201391372972,-0.000648572487734,0.001633462008232,-2.25419765317304E-07,2.5500000231427,2.55000002297892,2.5499969040576,2.55000000580953,-1.14959018866021E-07,-2.65683930604996E-09,0.050724733103829,0.087867067185762,0.002361980904472,0.08999990100336,0.560443316112792,0.014689354732608,0.090000006314206,0.585200718059346,0.007331866375487,0.090000001021326,0.592814986438593,0.005559191397465,0.089999992469761
50.6588,-0.746933644947521,0.194988324397317,1.44245540914191,0.988148999381942,0.069943477548669,0.131268906190369,-0.03792014697631,-0.944026263357068,0.785285542505952,0.007671257063951,0.78876255803663,0.314145788555011,0.031120260058749,0.210007191524763,-0.130565928531226,-0.006523146980339,-0.000651613844855,0.00163471466181,-3.63839305761184E-08,2.55000002307245,2.55000002298375,2.54999949773941,2.54999999844068,-1.12343498279469E-07,-2.61552058655226E-09,0.050821301222096,0.085590760665579,0.002276306520183,0.089999889725661,0.544453476156397,0.015989839956395,0.090000006787412,0.578085051198668,0.007115666860678,0.090000000280217,0.58754965722204,0.005265329216554,0.089999990026589
51.034,-0.774077558087244,0.217830204317946,1.44265330027499,0.986639929568704,0.081867027691882,0.135437790944533,-0.03867870540518,-0.865221063955123,0.736290677338251,0.00522344613528,0.788518039938921,0.314759215237944,0.031120246405679,0.215501472345975,-0.149955600398062,-0.01154367804863,-0.000653103873374,0.00163440935596,-1.3068247063444E-08,2.5500000229913,2.550000022972,2.54999980699676,2.54999998682425,-1.09765933607235E-07,-2.57756467223377E-09,0.050918316186013,0.083389933390916,0.002200827274663,0.089999878052906,0.527095939086479,0.017357537069918,0.090000007181352,0.571176295103878,0.00690875609479,0.089999999482752,0.58253861578299,0.00501104143905,0.089999987449736
51.4093,-0.798826290783948,0.239093002817112,1.44274997577365,0.984969680649006,0.093774015382729,0.139593899555457,-0.039429731906667,-0.784354135654553,0.680019837730294,0.000891680904531,0.788272962708005,0.315372527354856,0.031120241501819,0.220888943164827,-0.169236788894523,-0.017072077182036,-0.000654454211542,0.001633953086048,-4.6446351559142E-09,2.55000002289829,2.55000002294497,2.54999990350951,2.54999996736915,-1.07222862128392E-07,-2.54307147884342E-09,0.051017951040502,0.081255188576947,0.002134744813969,0.089999866087116,0.508324610651803,0.018771328434676,0.090000007505407,0.564460822260034,0.006715472843843,0.089999998641081,0.577746475884871,0.004792139898119,0.089999984772467
51.7845,-0.821118589052081,0.258559039464446,1.44268605512175,0.983138530402824,0.105662511981606,0.143736542644553,-0.040172978701852,-0.701465558909141,0.616513732067217,-0.005514616121621,0.788027378762686,0.315985668256482,0.03112023975892,0.226166096953579,-0.18839693021851,-0.023104730282304,-0.00065577818346,0.001633448390778,9.98799014548389E-10,2.55000002279233,2.5500000229034,2.5499999459825,2.54999993212879,-1.04710733586534E-07,-2.51212854185822E-09,0.051122304182764,0.079177794922301,0.002077393654647,0.089999853947246,0.488123310549282,0.020201300102521,0.090000007767772,0.557921681004056,0.006539141255978,0.08999999777022,0.573141341637637,0.004605134247235,0.089999982035472
52.1598,-0.840894421125467,0.276011925870732,1.4423964605117,0.981146783044323,0.117530592828866,0.147865030964572,-0.04090819965403,-0.616596730184842,0.545817783300943,-0.014184666246121,0.787781297996899,0.316598619771206,0.031120240133719,0.23132949521554,-0.207423538137076,-0.029637704929255,-0.000657112477918,0.001632904860128,7.78234533818995E-09,2.55000002267207,2.55000002284767,2.54999996843579,2.5499998611816,-1.02225922245662E-07,-2.48481134087045E-09,0.051233405463629,0.077149566965812,0.002028227956488,0.089999841768729,0.46651528519853,0.021608025350753,0.090000007975355,0.551539398780501,0.006382282223555,0.089999996888054,0.568694181130445,0.004447160507192,0.089999979286585
52.535,-0.858095016554508,0.291236706695103,1.4418104593242,0.978994769163825,0.129376337158502,0.151978675840032,-0.04163515021213,-0.529790336243508,0.467982099842352,-0.025306215131224,0.787534716537113,0.317211367326052,0.031120243054044,0.236375771799787,-0.226304212038223,-0.036666747073073,-0.000658504929064,0.00163228950285,2.08131256109179E-08,2.55000002253592,2.55000002277792,2.54999998174369,2.54999969513043,-9.97647392642523E-08,-2.46118298141002E-09,0.051353219761441,0.075162755682684,0.001986811283128,0.089999829702545,0.443572559986158,0.022942725212371,0.090000008133667,0.545292575668156,0.006246823112345,0.089999996015172,0.564378261050566,0.004315920079879,0.089999976580203
52.9103,-0.872662904509849,0.304019999734023,1.44085171021018,0.976682845720231,0.14119782817847,0.156076789226895,-0.042353587428178,-0.441090326995138,0.383061443432026,-0.039065412106978,0.787287612560029,0.317823883968076,0.03112025086417,0.241301631916021,-0.245026641111492,-0.044187291572748,-0.000660115268839,0.001631448713583,5.71408029584121E-08,2.5500000223819,2.55000002269415,2.54999999026707,2.54999920374498,-9.73234461079835E-08,-2.44129315626954E-09,0.051483646613433,0.073209946598055,0.001952809084629,0.089999817913742,0.419423861744457,0.024148698241702,0.090000008246685,0.539158283016638,0.006134292651518,0.089999995174513,0.560168629678196,0.004209631372369,0.089999973976372
53.2855,-0.884541951276486,0.3141501350221,1.4394383127338,0.974211396175799,0.152993152802787,0.160158683335474,-0.043063269949572,-0.350541888719803,0.291115195442214,-0.05564669343425,0.787039904302938,0.318436085103926,0.031120272306256,0.246103826846598,-0.263578581469578,-0.052194537239922,-0.00066292803694,0.001629401707671,2.21852131165903E-07,2.55000002220758,2.5500000225964,2.54999999603578,2.54999694314647,-9.48982698793132E-08,-2.42517622867027E-09,0.051626513930293,0.071283962871502,0.001925983726552,0.089999806579396,0.394259533158271,0.025164328586186,0.090000008316673,0.533112287099996,0.006045995916643,0.089999994390824,0.556041634445783,0.004126995232414,0.089999971539532
53.6608,-0.893677397083159,0.321417293045067,1.4374828600918,0.971580831566083,0.164760398760821,0.164223667739137,-0.04376395774629,-0.25819142677888,0.192207331763925,-0.075232693727955,0.786791140554607,0.319047518100799,0.031120355556269,0.250772405814695,-0.281940247016017,-0.060702052162888,-0.000849345988007,0.001443876129966,1.99843489244338E-05,2.55000002200992,2.55000002248491,2.55000000010053,2.54972503163524,-9.24854216704675E-08,-2.41284820884569E-09,0.051783563171441,0.069377770891241,0.001906191980261,0.089999795885958,0.368331772174297,0.025927760983974,0.090000008343897,0.527129117405602,0.005983169694393,0.089999993689925,0.551974459285334,0.004067175160449,0.089999969336895
54.036,-0.900015929663411,0.325613683829532,1.43489238902728,0.968791771161168,0.176497141393139,0.168270563184973,-0.044455360594505,-0.164089080562789,0.086409253020937,-0.098011139028194,0.786472423469443,0.319589332623947,0.031127854683277,0.21544699135786,-0.253211334991968,-0.177190447790426,-1.05568384759015,-1.05339637238212,0.112650990555809,2.55000002178524,2.55000002236032,2.55000000302917,1.00001623284538,-9.00811194043363E-08,-2.40430226612908E-09,0.051956422267327,0.067484386004162,0.001893384887079,0.089999786025954,0.341948798672495,0.026382973501803,0.090000008326189,0.521181996102886,0.005947121302717,0.089999993097779,0.547944666068247,0.004029793217087,0.089999967436475
54.4113,-0.90372644404538,0.326791414415186,1.43095934508219,0.966921356318447,0.185252809920609,0.169504448332496,-0.044863450304243,-0.083242596253212,-0.008608301378011,-0.164501855221586,0.390327055728818,-0.075697660036345,0.07340013930897,0.222008929214628,-0.272014215921371,-0.154148087976243,-0.80541140005786,-0.805446125002048,0.08612190639499,2.55000002152977,2.55000002222353,2.55000000513987,1.36503432894356,-8.76819733752936E-08,-2.39914602904266E-09,0.052144580430587,0.065597348449984,0.001887037554178,0.089999777052741,0.315440800087946,0.026507998584549,0.090000008261094,0.515245195743491,0.005936800359395,0.089999992624454,0.54393160136189,0.004013064706357,0.089999965863474
54.7865,-0.904969040815055,0.325006447935743,1.42515674149409,0.966880865868484,0.188793668277775,0.165802963943422,-0.044807592239434,6.6255261560823E-05,-0.110681636915759,-0.222345925808873,0.088096424856948,-0.37794132144365,0.105717385004494,0.243141625593922,-0.310711023311718,-0.069904650604384,0.002651619285345,0.000614495400415,1.01018849310635E-06,2.55000002123887,2.55000002207391,2.55000000671873,2.54998610653171,-8.52849897281458E-08,-2.39698364714778E-09,0.052347285504826,0.063710607906986,0.001886740542998,0.089999769001881,0.28914219504615,0.026298605041796,0.090000008142732,0.509293781289455,0.005951414454035,0.089999992276544,0.539915876031706,0.004015725330184,0.089999964635158
55.1618,-0.90358999219249,0.319938748838953,1.41809072439939,0.967623099435572,0.190084105628607,0.159961360911749,-0.044563823673663,0.091305151171383,-0.22727594957088,-0.248577646208562,0.089091445003651,-0.377710732042355,0.10571776407773,0.234090625463204,-0.312489360280271,-0.067658400021855,0.002649804592563,0.000621314257456,1.03057739011453E-06,2.55000002090591,2.55000002190914,2.55000000795418,2.54998582706474,-8.28870884330262E-08,-2.39790129511967E-09,0.05256637897954,0.061817599776846,0.001893008130139,0.089999762108459,0.263401303323252,0.025740891722898,0.090000007956638,0.503299442381434,0.005994338908021,0.089999992080566,0.535876157374111,0.004039718657595,0.089999963824417
55.537,-0.899524695923989,0.311363217710634,1.41025051181245,0.968326719229369,0.191382216840883,0.154116634680744,-0.044320152947916,0.179147659248438,-0.344537583180074,-0.273966461068791,0.090085784186881,-0.37747758386493,0.105718150801899,0.22501163720842,-0.314274605053975,-0.065533557398317,0.002635675313939,0.000615794102005,2.36594955800135E-06,2.55000002052269,2.55000002172657,2.55000000893695,2.54996745423845,-8.04852794550528E-08,-2.40180897797339E-09,0.052802699556322,0.05991135564229,0.001906244134556,0.089999756554626,0.23854858473032,0.024852718592932,0.090000007682781,0.49723082620424,0.006068616177194,0.089999992055456,0.531789304849769,0.004086852524343,0.089999963484594
55.9123,-0.892875202592335,0.299259795701842,1.40166070784082,0.968991708165457,0.192687921433882,0.148269008783282,-0.044076485948776,0.263583276949065,-0.462469129897251,-0.298557928726622,0.091074821358254,-0.377246507125859,0.105719038624479,0.183454875565707,-0.268880058153661,-0.167300312541915,-1.00444942884456,-1.01019177928562,0.107734090493353,2.55000002007885,2.55000002152361,2.55000000971776,1.06766868677852,-7.80769744587259E-08,-2.40830499632684E-09,0.053055109172188,0.057984840066816,0.001926515575475,0.089999752392736,0.214862159596506,0.023686425133814,0.090000007294441,0.491055016063631,0.00617581014061,0.089999992203649,0.527631249581901,0.004158055267867,0.089999963626273
56.2875,-0.883924737781389,0.28387016927565,1.39175829908996,0.970579154817228,0.191168082205831,0.139726916822322,-0.04367218847721,0.332424719688466,-0.563366372720991,-0.361337371631169,-0.285844830557241,-0.756320976065753,0.14614625648342,0.199157759438018,-0.309031851260245,-0.055704717017431,0.007357975985921,-0.00278084556486,1.18595345926856E-06,2.55000001956155,2.55000002129685,2.55000001032495,2.54998369085818,-7.5660314869312E-08,-2.41665958941488E-09,0.053320138136138,0.056031412394943,0.001953427671873,0.089999749502891,0.192542286203311,0.022319873393196,0.090000006756526,0.484739934352455,0.006315081711176,0.089999992506098,0.523378390846863,0.004252858735038,0.089999964205513
56.6628,-0.872815189681647,0.265223093293924,1.38059749604766,0.973003097556999,0.186822774382814,0.128465208007235,-0.043115150458295,0.407158669659445,-0.679330576057541,-0.38224056689946,-0.283083750041116,-0.757364488374325,0.14614670151246,0.182224902325186,-0.301951338428159,-0.048332857973196,0.007376598271621,-0.002745418763442,2.77218613657549E-07,2.55000001895414,2.55000002104065,2.5500000108078,2.54999619442414,-7.32340145958106E-08,-2.42630027350145E-09,0.053594867219293,0.054044320010663,0.001987092384281,0.089999747856077,0.171723246623773,0.020819039579538,0.09000000601508,0.478251571751092,0.006488362601363,0.089999992953431,0.519005564707969,0.004372826138894,0.089999965203094
57.038,-0.859558759843628,0.243136904530972,1.36885153059617,0.975273497840982,0.182488767329062,0.117167064700214,-0.042559792154231,0.475538564935759,-0.792637816927477,-0.400377472033942,-0.280315681512212,-0.758394706775533,0.146146805538746,0.165111889736336,-0.294829037787918,-0.041432164220628,0.007388216719122,-0.002716809436629,1.02499591333175E-07,2.55000001823552,2.55000002074801,2.55000001119125,2.54999859836979,-7.07972156147671E-08,-2.4367989810435E-09,0.053876963047735,0.052016146099314,0.002028173911349,0.089999747526487,0.152483778508164,0.019239468115609,0.090000004988471,0.471550558176997,0.006701013574095,0.089999993547,0.514483600556402,0.004521964151567,0.089999966626618
57.4133,-0.844347094437393,0.217691551472394,1.35660074377611,0.97738997728322,0.178166912249673,0.105834363375496,-0.042005642067677,0.537496802174361,-0.903272414455631,-0.415924891812067,-0.277543253160841,-0.759414189526748,0.146146844001718,0.147830087646019,-0.287669881443044,-0.035006559325001,0.007398596684564,-0.002689292827189,4.87903755780289E-08,2.55000001737866,2.55000002041073,2.55000001148726,2.54999933714028,-6.83498097383572E-08,-2.44740587640984E-09,0.054161626870309,0.049939280456241,0.002076865643072,0.089999748419125,0.134840781260603,0.017642997247561,0.090000003564039,0.464594338747294,0.006956219429703,0.089999994268285,0.509780498066753,0.004703102489649,0.089999968432102
57.7885,-0.827373803823158,0.188967425254271,1.34392015008089,0.979352191782198,0.173858029099144,0.094468967785006,-0.041452226063786,0.592970043114196,-1.0112205385387,-0.429061103329173,-0.274766929727398,-0.760423346670169,0.146146862310306,0.130390808879972,-0.280478586610232,-0.029060155676077,0.007408573878524,-0.002662040643333,2.73008389406374E-08,2.55000001634891,2.55000002001903,2.5500000117015,2.54999963239459,-6.58924963888351E-08,-2.45731334952216E-09,0.054443196591088,0.047805853956975,0.002133426499267,0.089999750417332,0.118761903311428,0.016078877949175,0.090000001577655,0.457336406589683,0.007257932157611,0.089999995096292,0.504860569668797,0.004919928397956,0.089999970568446
58.1638,-0.808834334924958,0.157045305378198,1.33087939224621,0.981159825056566,0.169562924907872,0.083072746062306,-0.040899068499374,0.641899194632112,-1.11647012920898,-0.43996592685487,-0.271986862351885,-0.761422277431496,0.146146872554946,0.112805447476977,-0.273259859507016,-0.023596816682443,0.007418346010886,-0.002634857400812,1.70311551311117E-08,2.55000001510255,2.55000001956117,2.55000001183385,2.54999977304073,-6.34268316877238E-08,-2.46566470111128E-09,0.054715194726427,0.045607681318223,0.002198172638751,0.089999753384879,0.104178649722793,0.014583253588635,0.089999998787216,0.449725469383948,0.007610937205735,0.089999996008385,0.499683425213067,0.00517714445573,0.089999972979191
58.539,-0.788925843417438,0.122006306671063,1.31754269635737,0.982812587684678,0.165282396520245,0.071647573117555,-0.040345692535621,0.684229439218048,-1.21901089250688,-0.448820632402855,-0.269203127983667,-0.762411007680965,0.146146878945887,0.095085488086095,-0.266018417132185,-0.018620103809477,0.007427974395169,-0.002607682707366,1.14620291540493E-08,2.55000001358609,2.55000001902308,2.55000001187836,2.54999984873341,-6.0955263285686E-08,-2.4715684020378E-09,0.054970437935354,0.043336213980074,0.00227146733815,0.089999757167871,0.090998472758814,0.01318017696398,0.089999994829204,0.441704550112543,0.008020919271404,0.089999996981098,0.494202745006833,0.005480680206234,0.08999997560431
58.9143,-0.767847064941644,0.08393182624242,1.30396883005517,0.98431021690119,0.161017231165916,0.060195330987495,-0.039791620343922,0.719910268976548,-1.31883430452665,-0.455807826426721,-0.266415780564211,-0.763389540626618,0.146146883247014,0.077242501830164,-0.258758989199525,-0.014133264493413,0.007437482004307,-0.00258049408798,8.14081076644568E-09,2.5500000117385,2.55000001838797,2.55000001182242,2.54999989316218,-5.84811447062938E-08,-2.47411857939224E-09,0.055201215522349,0.040982506273966,0.002353707706108,0.089999761596257,0.079114977981077,0.011883494777737,0.089999989144469,0.433210035095124,0.00849451501742,0.089999997990928,0.488364773966381,0.005837971040452,0.089999978381996
59.2895,-0.745798185323157,0.042903490308795,1.29021106420849,0.985652476559739,0.15676820654406,0.048717908723216,-0.039236373289275,0.748895518076045,-1.41593361618765,-0.461111333980521,-0.26362486541439,-0.764357871042745,0.146146886301853,0.059288139647405,-0.251486316393168,-0.010139227545637,0.00744687870444,-0.002553282025059,6.00484213349771E-09,2.55000000950101,2.55000001763632,2.5500000116448,2.54999992088787,-5.60087228743555E-08,-2.47242183193988E-09,0.05539953846153,0.038537199699756,0.002445306574211,0.089999766484719,0.068415932323796,0.010699045657282,0.089999980844599,0.424170704065146,0.009039331029978,0.089999999015061,0.482106452238966,0.006258321727416,0.089999981250403
59.6648,-0.72298070985395,-0.000996899115574,1.27631713814793,0.986839157140954,0.152536090766144,0.037217202140791,-0.038679472107632,0.771143392699582,-1.51030385735097,-0.46491607915479,-0.260830424152809,-0.765315990132159,0.14614688855517,0.041234124979604,-0.24420514771536,-0.006640600476619,0.007456169191461,-0.002526042155301,4.54359064179784E-09,2.55000000684387,2.55000001674639,2.55000001131178,2.54999993889324,-5.35430931442128E-08,-2.46562973013939E-09,0.055557453265931,0.035990532199147,0.002546667500609,0.089999771632597,0.058789139367827,0.009626792955969,0.089999968455104,0.41450681304046,0.009663891024686,0.090000000032016,0.475353076213325,0.006753376025641,0.089999984149279
